userId,itemId,rating
243,4,5.0
244,3,5.0
245,5,4.0
246,4,5.0
247,4,5.0
248,16,5.0
249,5,5.0
250,5,5.0
251,5,5.0
252,5,5.0
253,5,4.0
254,5,5.0
255,12,5.0
256,1,5.0
257,5,5.0
258,5,4.0
259,14,4.0
260,7,4.0
261,1,5.0
262,4,2.0
263,28,4.0
264,3,5.0
265,5,5.0
266,22,5.0
267,57,1.0
268,4,5.0
269,5,5.0
270,9,4.0
271,5,5.0
272,12,4.0
273,16,5.0
274,58,5.0
275,5,5.0
276,16,3.0
277,5,5.0
278,59,5.0
279,60,4.0
280,24,4.0
281,4,2.0
282,3,3.0
283,53,5.0
284,5,5.0
285,6,3.0
286,28,4.0
287,10,5.0
288,14,4.0
289,5,5.0
290,14,4.0
291,12,5.0
292,1,5.0
293,59,4.0
294,12,4.0
295,7,5.0
296,4,4.0
297,5,5.0
298,38,4.0
299,3,4.0
300,5,4.0
301,9,5.0
302,61,5.0
303,5,5.0
304,56,2.0
305,35,5.0
306,9,4.0
307,58,4.0
308,5,1.0
309,16,5.0
310,5,4.0
311,62,3.0
312,63,5.0
313,51,5.0
314,5,5.0
315,38,5.0
316,4,5.0
317,64,5.0
318,4,4.0
319,5,5.0
320,5,5.0
321,12,5.0
322,65,4.0
323,5,4.0
324,5,4.0
325,4,5.0
326,5,4.0
327,28,5.0
328,10,3.0
329,16,5.0
330,5,4.0
331,14,5.0
332,4,4.0
333,1,5.0
334,5,5.0
335,2,5.0
336,5,5.0
337,66,4.0
338,5,5.0
339,5,5.0
340,65,4.0
341,9,5.0
342,5,5.0
343,1,3.0
344,14,5.0
345,5,4.0
346,67,5.0
347,5,5.0
348,45,4.0
349,18,4.0
350,5,5.0
351,5,5.0
352,12,5.0
353,4,5.0
354,25,5.0
355,4,4.0
356,5,5.0
357,5,5.0
358,16,5.0
359,12,2.0
360,5,4.0
361,52,4.0
362,4,3.0
363,5,4.0
364,28,5.0
365,5,4.0
366,4,4.0
367,68,4.0
368,5,4.0
369,12,3.0
370,4,5.0
371,9,5.0
372,14,3.0
373,23,5.0
374,5,5.0
375,32,3.0
376,52,3.0
377,60,4.0
378,16,5.0
379,5,4.0
380,9,5.0
381,4,3.0
382,4,5.0
383,14,5.0
384,2,5.0
385,4,5.0
386,69,4.0
387,70,5.0
388,53,5.0
389,5,5.0
390,5,5.0
391,2,4.0
392,4,5.0
393,10,5.0
394,16,5.0
395,6,5.0
396,1,4.0
397,23,3.0
398,2,3.0
399,12,5.0
400,12,5.0
401,12,5.0
402,12,5.0
403,71,5.0
404,4,5.0
405,72,4.0
406,45,3.0
407,16,5.0
408,6,4.0
409,41,4.0
410,5,5.0
411,65,5.0
412,52,4.0
413,28,5.0
414,4,4.0
415,12,5.0
416,4,5.0
417,12,5.0
418,5,5.0
419,1,5.0
420,2,4.0
421,73,4.0
422,18,3.0
423,14,5.0
424,10,5.0
425,5,5.0
426,74,5.0
427,5,5.0
428,52,4.0
429,53,5.0
430,12,5.0
431,11,5.0
432,1,3.0
433,63,4.0
434,9,5.0
435,12,5.0
436,75,4.0
437,11,5.0
438,52,2.0
439,76,5.0
440,9,5.0
441,5,5.0
442,5,5.0
443,10,4.0
444,5,3.0
445,5,5.0
446,12,5.0
447,5,5.0
448,77,5.0
449,78,1.0
450,79,4.0
451,11,5.0
452,5,5.0
453,9,4.0
454,3,3.0
455,5,5.0
456,38,4.0
457,10,5.0
458,4,4.0
459,6,5.0
460,12,5.0
461,5,5.0
462,5,5.0
463,5,5.0
464,80,4.0
465,74,5.0
466,5,4.0
467,2,4.0
468,59,5.0
469,28,5.0
470,5,4.0
471,7,4.0
472,5,5.0
473,12,4.0
474,11,5.0
475,16,5.0
476,63,4.0
477,12,3.0
478,1,5.0
479,12,5.0
480,16,4.0
481,81,4.0
482,10,5.0
483,1,4.0
484,5,5.0
485,4,4.0
486,31,5.0
487,3,3.0
488,16,5.0
489,5,5.0
490,82,5.0
491,74,5.0
492,4,5.0
493,21,3.0
494,5,5.0
495,68,5.0
496,4,5.0
497,69,5.0
498,12,5.0
499,5,5.0
500,5,5.0
501,23,5.0
502,3,4.0
503,10,4.0
504,35,4.0
505,16,5.0
506,14,5.0
507,10,4.0
508,45,5.0
509,5,5.0
510,65,4.0
511,1,5.0
512,58,4.0
513,5,5.0
514,6,5.0
515,5,5.0
516,83,4.0
517,38,4.0
518,9,5.0
519,4,5.0
520,24,5.0
521,6,5.0
522,4,4.0
523,7,5.0
524,4,5.0
525,11,4.0
526,74,4.0
527,12,5.0
528,10,4.0
529,1,5.0
530,12,4.0
531,4,4.0
532,53,1.0
533,5,5.0
534,4,4.0
535,16,5.0
536,3,5.0
537,84,4.0
538,4,5.0
539,7,5.0
540,4,4.0
541,12,5.0
542,1,5.0
543,85,4.0
544,5,5.0
545,4,5.0
546,12,5.0
547,12,4.0
548,12,5.0
549,63,4.0
550,38,4.0
551,68,4.0
552,8,4.0
553,5,5.0
554,9,4.0
555,5,5.0
556,52,4.0
557,5,5.0
558,5,5.0
559,53,1.0
560,6,5.0
561,5,4.0
562,9,5.0
563,12,5.0
564,69,3.0
565,6,2.0
566,12,4.0
567,14,3.0
568,5,5.0
569,16,5.0
570,4,4.0
571,4,4.0
572,4,4.0
573,9,5.0
574,1,4.0
575,5,5.0
576,86,5.0
577,87,5.0
578,4,5.0
579,5,5.0
580,16,5.0
581,16,5.0
582,4,5.0
583,4,4.0
584,1,5.0
585,1,5.0
586,11,4.0
587,16,5.0
588,38,4.0
589,54,4.0
590,4,5.0
591,19,5.0
592,4,5.0
593,4,4.0
594,5,5.0
595,65,4.0
596,12,4.0
597,6,5.0
598,3,3.0
599,4,4.0
600,16,5.0
601,9,4.0
602,70,4.0
603,1,5.0
604,14,5.0
605,4,4.0
606,11,4.0
607,16,5.0
608,25,5.0
609,4,5.0
610,4,5.0
611,5,5.0
612,1,5.0
613,3,2.0
614,1,5.0
615,5,2.0
616,6,3.0
617,31,5.0
618,45,4.0
619,12,5.0
620,3,3.0
621,21,3.0
622,3,5.0
623,5,5.0
624,12,3.0
625,5,4.0
626,63,4.0
627,10,5.0
628,12,5.0
629,14,5.0
630,5,5.0
631,5,5.0
632,3,3.0
633,6,4.0
634,22,4.0
635,5,4.0
636,4,5.0
637,4,4.0
638,88,4.0
639,6,5.0
640,5,4.0
641,1,5.0
642,21,5.0
643,1,4.0
644,12,5.0
645,5,5.0
646,5,4.0
647,5,5.0
648,1,5.0
649,5,5.0
650,5,5.0
651,12,5.0
652,89,5.0
653,5,5.0
654,65,5.0
655,5,5.0
656,19,4.0
657,12,2.0
658,3,4.0
659,1,4.0
660,6,5.0
661,2,5.0
662,10,5.0
663,12,4.0
664,58,4.0
665,38,5.0
666,5,5.0
667,6,4.0
668,4,4.0
669,5,4.0
670,5,5.0
671,19,4.0
672,5,5.0
673,5,5.0
674,16,5.0
675,32,3.0
676,5,5.0
677,5,5.0
678,16,4.0
679,5,5.0
680,3,5.0
681,5,2.0
682,5,5.0
683,51,3.0
448,90,3.0
684,4,4.0
685,5,5.0
686,91,5.0
687,6,4.0
688,69,3.0
689,3,5.0
690,51,5.0
691,5,5.0
692,14,5.0
626,59,4.0
693,6,5.0
694,11,3.0
695,14,5.0
696,3,3.0
697,3,1.0
698,11,5.0
699,92,4.0
700,12,5.0
701,16,5.0
702,4,3.0
703,93,4.0
704,12,5.0
705,31,4.0
706,5,5.0
707,4,5.0
708,1,4.0
709,1,5.0
710,5,5.0
711,5,5.0
712,5,5.0
713,4,4.0
714,6,5.0
715,3,4.0
716,94,4.0
717,95,5.0
718,69,4.0
719,14,5.0
720,5,4.0
721,6,5.0
722,7,5.0
723,6,5.0
212,5,5.0
724,3,4.0
725,12,5.0
726,3,3.0
727,21,3.0
728,12,5.0
729,3,4.0
730,16,2.0
731,38,4.0
732,6,4.0
733,2,4.0
734,16,5.0
735,19,5.0
736,9,5.0
737,19,5.0
738,5,5.0
739,5,5.0
740,10,5.0
741,19,5.0
742,4,5.0
743,14,5.0
744,16,5.0
745,12,5.0
746,25,4.0
747,96,5.0
748,3,3.0
749,5,5.0
750,5,5.0
751,54,4.0
520,19,5.0
752,16,5.0
753,4,5.0
754,16,4.0
755,69,4.0
756,4,5.0
757,5,5.0
758,5,5.0
759,67,3.0
760,38,5.0
761,12,5.0
762,5,5.0
763,12,4.0
764,9,1.0
711,16,5.0
765,6,3.0
766,5,5.0
767,39,5.0
768,4,3.0
769,6,2.0
770,2,5.0
771,19,4.0
772,5,5.0
773,5,5.0
774,7,5.0
775,83,4.0
776,9,5.0
777,26,3.0
778,65,5.0
779,5,5.0
780,50,4.0
781,16,4.0
782,4,4.0
783,53,4.0
784,80,5.0
785,1,4.0
786,88,4.0
787,4,5.0
788,5,5.0
789,16,4.0
790,12,5.0
791,12,4.0
792,10,5.0
793,12,5.0
794,5,4.0
795,12,4.0
796,5,5.0
797,9,4.0
798,5,4.0
799,3,3.0
800,1,2.0
801,2,4.0
802,96,5.0
803,1,5.0
804,3,4.0
805,16,5.0
806,7,4.0
807,5,5.0
808,5,3.0
809,10,5.0
810,5,5.0
811,3,5.0
812,38,5.0
813,9,5.0
814,1,4.0
815,97,3.0
816,22,5.0
817,4,5.0
818,4,4.0
819,23,4.0
820,98,4.0
821,50,4.0
822,16,5.0
823,1,5.0
824,3,5.0
825,19,5.0
826,5,5.0
827,65,5.0
828,14,3.0
829,3,3.0
830,5,5.0
831,99,5.0
832,4,5.0
833,37,5.0
834,5,5.0
835,5,4.0
836,45,3.0
837,41,4.0
838,12,4.0
839,5,5.0
840,12,5.0
841,7,4.0
842,5,5.0
843,100,3.0
844,7,5.0
845,2,5.0
846,5,4.0
847,5,5.0
848,12,5.0
849,5,5.0
850,12,5.0
851,45,3.0
852,12,5.0
853,1,2.0
854,10,5.0
256,18,5.0
855,16,5.0
856,5,5.0
857,6,5.0
858,3,4.0
859,6,5.0
860,4,5.0
861,12,5.0
862,4,5.0
863,5,5.0
864,2,5.0
865,14,4.0
866,10,5.0
867,45,5.0
868,3,2.0
869,101,4.0
870,5,5.0
871,5,5.0
872,5,4.0
873,1,4.0
874,6,4.0
875,5,5.0
876,5,3.0
877,4,5.0
878,5,4.0
879,5,5.0
880,53,3.0
881,7,4.0
882,5,5.0
883,102,4.0
884,5,5.0
885,103,4.0
886,4,5.0
887,5,5.0
888,6,5.0
889,28,4.0
890,5,5.0
891,6,4.0
892,2,5.0
893,5,5.0
894,12,5.0
895,4,4.0
896,5,5.0
897,9,5.0
898,104,5.0
899,5,5.0
900,3,4.0
901,4,5.0
902,103,3.0
903,16,5.0
904,45,4.0
905,5,5.0
906,5,5.0
907,7,5.0
908,11,5.0
909,5,5.0
910,5,4.0
911,105,5.0
912,53,4.0
913,14,5.0
914,103,4.0
915,10,5.0
916,5,1.0
917,5,4.0
918,1,5.0
919,106,4.0
920,12,5.0
921,16,4.0
922,107,5.0
923,14,5.0
924,3,4.0
925,5,5.0
926,45,5.0
927,4,2.0
928,4,5.0
929,1,5.0
930,1,4.0
931,63,5.0
932,108,4.0
933,10,5.0
934,5,5.0
935,52,5.0
936,103,4.0
937,5,5.0
777,4,3.0
938,16,5.0
939,19,4.0
940,4,5.0
941,63,5.0
942,7,4.0
943,4,5.0
944,65,4.0
945,12,5.0
946,12,5.0
947,52,5.0
948,1,3.0
949,109,5.0
950,5,5.0
951,5,5.0
952,65,4.0
953,4,5.0
954,5,5.0
955,5,5.0
956,5,5.0
957,4,5.0
958,87,4.0
959,5,5.0
960,82,4.0
961,3,2.0
962,7,4.0
963,6,5.0
964,5,5.0
965,6,5.0
966,33,4.0
967,5,5.0
968,12,5.0
969,33,4.0
970,19,5.0
971,16,5.0
972,5,5.0
973,24,4.0
974,12,4.0
975,28,5.0
976,16,5.0
977,4,5.0
978,5,5.0
979,53,5.0
980,12,5.0
981,16,5.0
982,51,4.0
983,4,5.0
984,5,5.0
985,12,5.0
986,5,5.0
987,5,5.0
988,10,5.0
989,12,5.0
990,1,4.0
991,3,5.0
992,4,3.0
993,16,5.0
994,14,5.0
995,5,2.0
996,16,4.0
997,6,4.0
998,12,5.0
999,5,5.0
1000,5,4.0
1001,5,5.0
1002,5,5.0
1003,98,4.0
1004,12,4.0
1005,45,5.0
1006,4,5.0
11,43,3.0
1007,35,4.0
1008,103,5.0
1009,14,4.0
1010,5,5.0
1011,5,5.0
1012,12,4.0
1013,5,5.0
1014,50,4.0
1015,3,5.0
1016,5,5.0
1017,4,3.0
1018,3,3.0
1019,1,5.0
1020,110,4.0
1021,2,4.0
1022,1,5.0
1023,12,1.0
1024,5,5.0
1025,1,4.0
1026,3,5.0
1027,6,5.0
1028,5,5.0
1029,68,5.0
1030,4,3.0
1031,16,4.0
1032,1,5.0
1033,14,4.0
1034,3,3.0
1035,103,4.0
1036,38,5.0
1037,12,5.0
1038,16,4.0
1039,4,2.0
1040,3,2.0
1041,11,4.0
1042,6,5.0
1043,7,5.0
1044,11,4.0
1045,12,5.0
1046,5,5.0
1047,25,4.0
1048,53,4.0
1049,10,5.0
1050,3,5.0
1051,4,5.0
1052,1,5.0
1053,5,5.0
1054,68,4.0
1055,16,5.0
1056,4,3.0
1057,16,4.0
1058,4,5.0
1059,28,5.0
1060,3,4.0
1061,76,5.0
1062,5,5.0
1063,76,4.0
1064,4,4.0
1065,12,5.0
1066,5,5.0
1067,5,5.0
1068,103,5.0
1069,38,5.0
295,4,5.0
1070,38,1.0
1071,16,5.0
1072,12,5.0
1073,12,5.0
1074,4,2.0
1075,5,5.0
1076,16,4.0
1077,5,5.0
1078,6,5.0
1079,6,5.0
1080,111,5.0
1081,19,4.0
1082,5,5.0
1083,12,5.0
1084,14,5.0
1085,5,5.0
1086,51,5.0
1087,12,5.0
1088,74,5.0
1089,10,4.0
1090,4,5.0
1091,12,4.0
1092,4,5.0
1093,112,4.0
1094,5,4.0
1095,16,4.0
1096,34,4.0
1097,7,4.0
1098,7,5.0
1099,38,5.0
1100,16,5.0
1101,4,4.0
1102,14,4.0
1103,33,5.0
1104,53,2.0
1105,4,4.0
1106,54,2.0
1107,14,5.0
1108,56,5.0
1109,14,5.0
1110,12,5.0
1111,10,5.0
1112,5,4.0
755,45,3.0
1113,5,4.0
1114,4,4.0
1115,113,5.0
1116,7,4.0
1117,5,5.0
1118,114,5.0
1119,16,5.0
1120,14,5.0
1121,6,5.0
1122,9,5.0
1123,4,3.0
1124,63,5.0
1125,92,3.0
1126,1,5.0
1127,103,4.0
1128,2,5.0
1129,1,4.0
1130,16,5.0
1131,5,4.0
1132,16,5.0
1133,28,5.0
1134,22,4.0
1135,5,5.0
1136,5,5.0
1137,5,4.0
1138,5,5.0
1139,5,5.0
1140,27,4.0
1141,9,5.0
1142,5,5.0
1143,5,5.0
1144,6,5.0
1145,5,5.0
1146,16,5.0
520,63,5.0
1147,6,5.0
1148,5,4.0
1149,9,5.0
843,115,3.0
1150,14,5.0
1151,116,5.0
1152,43,4.0
1153,1,4.0
1154,16,5.0
1155,103,4.0
1156,5,5.0
1157,14,4.0
1158,45,4.0
563,63,5.0
485,1,4.0
1159,4,5.0
1160,4,5.0
1161,1,5.0
1162,68,4.0
1163,16,4.0
1164,7,4.0
1165,52,5.0
1166,14,5.0
1167,5,4.0
1168,103,4.0
1169,16,4.0
1170,16,5.0
1171,38,5.0
1172,5,5.0
1173,69,4.0
1174,5,5.0
1175,6,4.0
1176,25,5.0
1177,16,5.0
1178,5,5.0
1179,16,5.0
1180,67,5.0
1181,5,5.0
1182,23,5.0
1183,3,5.0
1184,117,4.0
1185,5,4.0
1186,38,4.0
1187,52,5.0
1188,14,5.0
1189,4,5.0
1190,3,2.0
1191,2,4.0
1192,52,5.0
1193,27,5.0
1194,21,2.0
1195,10,5.0
1196,80,4.0
1197,5,5.0
1198,16,5.0
1199,10,5.0
1200,16,5.0
1201,5,5.0
1202,5,5.0
1203,87,5.0
1204,103,5.0
1205,12,5.0
1206,3,5.0
1207,58,5.0
1208,5,5.0
1209,10,4.0
1210,5,5.0
1211,25,5.0
1212,4,5.0
1213,4,4.0
1214,5,4.0
1215,118,3.0
1216,14,5.0
1217,5,5.0
1218,3,3.0
1219,74,4.0
875,12,5.0
1220,5,4.0
1221,16,5.0
1222,16,4.0
1223,83,5.0
1224,9,5.0
1225,6,3.0
1226,4,5.0
1227,96,2.0
1228,2,5.0
1229,5,5.0
1230,4,4.0
1231,38,4.0
1232,16,4.0
1233,10,5.0
1234,52,5.0
1235,39,5.0
1236,65,5.0
1237,6,5.0
1238,0,5.0
1239,10,5.0
1240,5,5.0
1241,4,5.0
1242,5,5.0
1243,5,5.0
1244,3,4.0
1245,3,2.0
1246,5,5.0
1247,5,5.0
1248,114,4.0
1249,6,3.0
1250,5,5.0
1251,13,5.0
1252,59,5.0
1253,68,4.0
1254,12,5.0
1255,3,2.0
471,90,3.0
1256,68,5.0
1257,11,5.0
1258,12,5.0
1259,14,4.0
1260,38,4.0
1261,119,5.0
1262,9,5.0
1263,16,5.0
1264,52,5.0
1265,38,3.0
1266,51,4.0
1267,5,5.0
1268,4,5.0
1269,11,4.0
1270,12,5.0
1271,33,3.0
1272,1,5.0
1273,1,5.0
1274,6,5.0
1275,5,5.0
1276,5,4.0
1277,5,5.0
1278,5,4.0
1279,39,5.0
1280,23,5.0
1281,6,5.0
1282,1,3.0
1283,21,4.0
1284,14,5.0
1285,21,4.0
1286,6,5.0
1287,5,5.0
1288,11,5.0
1289,6,5.0
1290,5,5.0
1291,2,5.0
1292,5,5.0
1293,5,5.0
1294,32,4.0
1295,3,4.0
1296,5,5.0
1297,6,5.0
1298,19,4.0
1299,33,4.0
1300,12,5.0
1301,4,1.0
1302,82,4.0
1303,28,4.0
1304,5,5.0
1305,38,5.0
1306,7,5.0
1307,9,5.0
1308,4,3.0
1309,5,5.0
1310,5,5.0
1311,12,5.0
1312,11,4.0
1313,5,4.0
1314,45,5.0
1315,84,4.0
1316,3,3.0
1317,3,4.0
755,28,4.0
1318,9,4.0
1319,76,5.0
1320,68,5.0
1321,3,3.0
1322,6,4.0
1323,4,5.0
1324,16,5.0
1325,45,5.0
1326,16,5.0
1327,5,4.0
1328,5,5.0
1329,5,5.0
1330,5,5.0
1331,5,4.0
1332,12,4.0
1333,5,2.0
1334,16,5.0
1335,7,4.0
1336,5,5.0
1337,12,5.0
1338,5,5.0
1339,5,5.0
1340,12,4.0
1341,16,5.0
1342,101,4.0
1343,5,5.0
1344,5,4.0
1345,16,5.0
1346,9,5.0
1347,120,5.0
1348,7,5.0
1349,121,3.0
1350,12,4.0
1351,3,5.0
1352,52,5.0
1353,4,5.0
1354,9,4.0
1355,45,4.0
1356,11,5.0
1357,5,5.0
1358,5,3.0
1359,122,4.0
1360,5,5.0
1361,5,5.0
1362,10,5.0
1363,59,5.0
1364,92,4.0
1365,45,3.0
1366,25,3.0
1367,123,5.0
1368,16,5.0
1369,31,3.0
1370,5,4.0
1371,5,5.0
1372,7,5.0
1373,9,5.0
1374,9,5.0
1375,6,5.0
1376,5,5.0
1377,2,5.0
1378,69,5.0
1379,1,5.0
1380,12,5.0
1381,12,5.0
1382,5,3.0
1383,9,5.0
1384,5,5.0
1385,5,5.0
1386,124,3.0
1387,4,5.0
1388,12,5.0
1389,4,5.0
1390,5,5.0
1391,11,5.0
1392,12,4.0
1393,3,5.0
1394,5,5.0
1395,1,4.0
1396,2,5.0
1397,4,3.0
1398,11,4.0
1399,5,4.0
1400,14,5.0
1401,52,4.0
1402,1,5.0
1403,9,4.0
1404,14,5.0
1405,4,5.0
1406,9,5.0
1407,5,5.0
1408,1,4.0
1409,16,4.0
732,39,5.0
1410,12,5.0
1411,6,5.0
1412,3,4.0
1413,12,5.0
1414,16,4.0
1415,9,4.0
1416,1,4.0
1417,74,3.0
1418,52,5.0
1419,125,5.0
1420,1,5.0
1421,1,5.0
1422,12,5.0
1423,3,4.0
1424,6,4.0
1425,74,4.0
1426,11,5.0
1427,9,5.0
1428,45,4.0
1429,126,2.0
1430,5,5.0
1431,68,5.0
1432,6,4.0
1433,5,5.0
1434,39,5.0
1435,5,5.0
1436,5,5.0
1437,12,4.0
1438,16,5.0
1439,9,5.0
1440,127,5.0
1441,5,4.0
1442,4,5.0
1443,1,5.0
1444,38,5.0
1445,38,4.0
1446,19,4.0
1447,1,5.0
1448,9,4.0
1449,3,4.0
1450,16,5.0
1451,6,3.0
1452,4,4.0
1453,5,5.0
1454,5,5.0
1455,4,5.0
1456,12,5.0
1457,74,5.0
1458,4,3.0
1459,4,5.0
1460,5,2.0
1461,38,5.0
1462,1,5.0
1463,103,3.0
1464,12,5.0
750,52,5.0
1465,6,5.0
1466,5,5.0
1467,5,5.0
1468,3,5.0
1469,1,2.0
1470,114,4.0
1471,9,5.0
1472,4,3.0
1473,12,5.0
1474,5,5.0
1475,5,5.0
1200,23,5.0
1476,5,5.0
1477,4,5.0
1478,2,5.0
1479,4,5.0
1480,5,5.0
870,7,4.0
1481,96,3.0
1482,36,2.0
1483,5,5.0
1484,4,4.0
1485,16,5.0
1486,1,5.0
1487,5,4.0
1488,5,5.0
1489,5,5.0
1490,16,4.0
1491,12,5.0
1492,11,5.0
1493,50,5.0
1494,5,5.0
1495,28,5.0
1496,12,5.0
1497,65,4.0
1498,37,4.0
1499,38,4.0
1500,9,4.0
1501,5,2.0
1502,1,5.0
1503,12,5.0
1504,12,5.0
1505,4,5.0
514,12,5.0
1506,3,4.0
1507,5,5.0
1508,5,1.0
1509,5,5.0
1510,9,5.0
1511,65,5.0
1512,51,5.0
1513,16,5.0
1514,16,5.0
1515,16,5.0
1516,11,5.0
1517,5,5.0
1518,4,5.0
1519,1,5.0
1520,1,5.0
1521,12,5.0
1522,4,3.0
1523,4,5.0
1524,4,5.0
456,6,4.0
1525,5,5.0
1526,21,5.0
1527,3,4.0
1528,99,5.0
1529,4,4.0
1530,25,4.0
1531,14,4.0
1532,1,4.0
1533,1,5.0
1534,37,1.0
1535,5,4.0
1536,5,5.0
1537,1,4.0
1538,5,5.0
1539,38,5.0
1540,47,5.0
1541,4,5.0
1542,14,4.0
1543,3,4.0
1544,7,5.0
1545,4,5.0
1546,12,5.0
1547,5,5.0
1548,4,5.0
1549,27,5.0
1550,3,4.0
1551,4,5.0
1552,6,5.0
1553,104,5.0
1554,1,5.0
1555,8,3.0
1556,12,5.0
1557,7,5.0
1558,6,5.0
1559,95,4.0
1560,4,5.0
1561,7,5.0
1562,3,5.0
1563,5,5.0
1564,88,5.0
1565,9,4.0
1566,4,4.0
1567,58,4.0
1568,3,4.0
1569,12,5.0
1570,5,5.0
1571,16,5.0
1572,3,2.0
1573,5,5.0
1574,28,5.0
1575,21,5.0
1576,5,4.0
1577,28,5.0
1578,16,5.0
1579,4,5.0
1580,63,5.0
1581,5,5.0
1582,2,5.0
1583,5,3.0
1584,88,4.0
1585,3,4.0
1586,33,5.0
1587,3,3.0
1588,5,5.0
1589,52,5.0
1590,52,4.0
1591,2,4.0
1592,6,5.0
1593,63,4.0
1594,9,4.0
1595,5,5.0
1596,5,5.0
1597,1,5.0
1598,5,3.0
1599,6,2.0
1600,45,4.0
1601,65,4.0
1602,25,4.0
234,5,4.0
1603,2,5.0
1604,5,5.0
1605,3,2.0
1606,12,5.0
1607,16,4.0
1608,6,5.0
1609,39,5.0
1610,5,5.0
1611,14,4.0
1612,38,4.0
1613,103,4.0
1614,28,5.0
1615,4,5.0
1616,3,4.0
1617,25,5.0
1618,68,5.0
1619,1,5.0
1620,63,4.0
1621,30,5.0
1622,1,5.0
1623,45,5.0
1624,128,4.0
1625,4,5.0
1626,5,4.0
1627,45,3.0
1628,4,5.0
1629,5,4.0
1630,16,4.0
1631,12,3.0
1632,10,5.0
1633,99,5.0
1634,68,3.0
1635,28,4.0
1636,3,1.0
1637,14,5.0
1638,3,4.0
1639,74,4.0
1640,38,5.0
1641,21,4.0
1642,23,5.0
